order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd,order_item_date,order_item_time
24795,01-10-2014 10:32,20999,1,1,49.99,19.49,01-10-2014,10:32:06
24796,01-10-2014 10:32,20999,4,0,29.99,9.49,01-10-2014,10:32:06
24797,01-10-2014 10:56,21000,2,1,59.99,22.49,01-10-2014,10:56:43
24798,01-10-2014 11:01,21001,1,1,49.99,19.49,01-10-2014,11:01:14
24799,01-10-2014 11:09,21002,1,1,49.99,19.49,01-10-2014,11:09:52
24800,01-10-2014 11:09,21002,2,0,59.99,22.49,01-10-2014,11:09:52
24801,01-10-2014 11:13,21003,1,1,49.99,19.49,01-10-2014,11:13:59
24802,01-10-2014 11:13,21003,3,0,45.99,14.49,01-10-2014,11:13:59
24803,01-10-2014 11:50,21004,1,1,49.99,19.49,01-10-2014,11:50:00
24804,01-10-2014 11:53,21005,1,1,49.99,19.49,01-10-2014,11:53:33
24805,01-10-2014 12:12,21006,1,1,49.99,19.49,01-10-2014,12:12:26
24806,01-10-2014 12:28,21007,3,1,45.99,14.49,01-10-2014,12:28:03
24807,01-10-2014 12:30,21008,1,1,49.99,19.49,01-10-2014,12:30:04
24808,01-10-2014 12:50,21009,1,1,49.99,19.49,01-10-2014,12:50:38
24809,01-10-2014 12:52,21010,1,1,49.99,19.49,01-10-2014,12:52:20
24810,01-10-2014 13:33,21011,1,1,49.99,19.49,01-10-2014,13:33:39
24811,01-10-2014 13:41,21012,1,1,49.99,19.49,01-10-2014,13:41:33
24812,01-10-2014 13:47,21013,3,1,45.99,14.49,01-10-2014,13:47:19
24813,01-10-2014 13:47,21013,4,0,29.99,9.49,01-10-2014,13:47:19
24814,01-10-2014 14:16,21014,1,1,49.99,19.49,01-10-2014,14:16:31
24815,01-10-2014 14:16,21014,4,0,29.99,9.49,01-10-2014,14:16:31
24816,01-10-2014 14:18,21015,1,1,49.99,19.49,01-10-2014,14:18:53
24817,01-10-2014 14:19,21016,2,1,59.99,22.49,01-10-2014,14:19:01
24818,01-10-2014 14:38,21017,1,1,49.99,19.49,01-10-2014,14:38:06
24819,01-10-2014 14:38,21017,2,0,59.99,22.49,01-10-2014,14:38:06
24820,01-10-2014 15:07,21018,1,1,49.99,19.49,01-10-2014,15:07:53
24821,01-10-2014 15:18,21019,3,1,45.99,14.49,01-10-2014,15:18:36
24822,01-10-2014 15:38,21020,1,1,49.99,19.49,01-10-2014,15:38:37
24823,01-10-2014 15:59,21021,1,1,49.99,19.49,01-10-2014,15:59:58
24824,01-10-2014 15:59,21021,4,0,29.99,9.49,01-10-2014,15:59:58
24825,01-10-2014 16:07,21022,1,1,49.99,19.49,01-10-2014,16:07:43
24826,01-10-2014 16:07,21022,3,0,45.99,14.49,01-10-2014,16:07:43
24827,01-10-2014 16:22,21023,1,1,49.99,19.49,01-10-2014,16:22:33
24828,01-10-2014 16:22,21023,4,0,29.99,9.49,01-10-2014,16:22:33
24829,01-10-2014 16:23,21024,1,1,49.99,19.49,01-10-2014,16:23:09
24830,01-10-2014 16:27,21025,2,1,59.99,22.49,01-10-2014,16:27:54
24831,01-10-2014 17:07,21026,1,1,49.99,19.49,01-10-2014,17:07:48
24832,01-10-2014 17:07,21026,4,0,29.99,9.49,01-10-2014,17:07:48
24833,01-10-2014 17:28,21027,1,1,49.99,19.49,01-10-2014,17:28:30
24834,01-10-2014 17:28,21027,4,0,29.99,9.49,01-10-2014,17:28:30
24835,01-10-2014 17:28,21028,1,1,49.99,19.49,01-10-2014,17:28:49
24836,01-10-2014 17:29,21029,2,1,59.99,22.49,01-10-2014,17:29:02
24837,01-10-2014 17:42,21030,1,1,49.99,19.49,01-10-2014,17:42:55
24838,01-10-2014 17:43,21031,1,1,49.99,19.49,01-10-2014,17:43:50
24839,01-10-2014 18:22,21032,3,1,45.99,14.49,01-10-2014,18:22:40
24840,01-10-2014 18:22,21032,2,0,59.99,22.49,01-10-2014,18:22:40
24841,01-10-2014 18:39,21033,1,1,49.99,19.49,01-10-2014,18:39:51
24842,01-10-2014 18:39,21033,3,0,45.99,14.49,01-10-2014,18:39:51
24843,01-10-2014 19:31,21034,3,1,45.99,14.49,01-10-2014,19:31:53
24844,01-10-2014 19:31,21034,4,0,29.99,9.49,01-10-2014,19:31:53
24845,01-10-2014 19:55,21035,1,1,49.99,19.49,01-10-2014,19:55:27
24846,01-10-2014 20:08,21036,1,1,49.99,19.49,01-10-2014,20:08:08
24847,01-10-2014 20:17,21037,1,1,49.99,19.49,01-10-2014,20:17:58
24848,01-10-2014 20:52,21038,3,1,45.99,14.49,01-10-2014,20:52:56
24849,01-10-2014 21:05,21039,2,1,59.99,22.49,01-10-2014,21:05:46
24850,01-10-2014 21:13,21040,1,1,49.99,19.49,01-10-2014,21:13:42
24851,01-10-2014 21:13,21040,3,0,45.99,14.49,01-10-2014,21:13:42
24852,01-10-2014 21:57,21041,2,1,59.99,22.49,01-10-2014,21:57:41
24853,01-10-2014 22:33,21042,1,1,49.99,19.49,01-10-2014,22:33:34
24854,01-10-2014 22:46,21043,3,1,45.99,14.49,01-10-2014,22:46:55
24855,01-10-2014 22:46,21043,4,0,29.99,9.49,01-10-2014,22:46:55
24856,01-10-2014 23:13,21044,1,1,49.99,19.49,01-10-2014,23:13:49
24857,01-10-2014 23:13,21044,4,0,29.99,9.49,01-10-2014,23:13:49
24858,02-10-2014 00:31,21045,1,1,49.99,19.49,02-10-2014,00:31:33
24859,02-10-2014 00:31,21045,3,0,45.99,14.49,02-10-2014,00:31:33
24860,02-10-2014 01:06,21046,1,1,49.99,19.49,02-10-2014,01:06:32
24861,02-10-2014 03:01,21047,1,1,49.99,19.49,02-10-2014,03:01:21
24862,02-10-2014 03:13,21048,1,1,49.99,19.49,02-10-2014,03:13:32
24863,02-10-2014 03:23,21049,1,1,49.99,19.49,02-10-2014,03:23:07
24864,02-10-2014 05:39,21050,1,1,49.99,19.49,02-10-2014,05:39:23
24865,02-10-2014 05:39,21050,3,0,45.99,14.49,02-10-2014,05:39:23
24866,02-10-2014 06:45,21051,1,1,49.99,19.49,02-10-2014,06:45:29
24867,02-10-2014 07:28,21052,3,1,45.99,14.49,02-10-2014,07:28:08
24868,02-10-2014 07:47,21053,1,1,49.99,19.49,02-10-2014,07:47:26
24869,02-10-2014 07:57,21054,1,1,49.99,19.49,02-10-2014,07:57:30
24870,02-10-2014 08:11,21055,3,1,45.99,14.49,02-10-2014,08:11:59
24871,02-10-2014 08:11,21055,1,0,49.99,19.49,02-10-2014,08:11:59
24872,02-10-2014 08:23,21056,1,1,49.99,19.49,02-10-2014,08:23:31
24873,02-10-2014 09:10,21057,1,1,49.99,19.49,02-10-2014,09:10:10
24874,02-10-2014 09:26,21058,2,1,59.99,22.49,02-10-2014,09:26:07
24875,02-10-2014 09:46,21059,3,1,45.99,14.49,02-10-2014,09:46:02
24876,02-10-2014 09:46,21059,4,0,29.99,9.49,02-10-2014,09:46:02
24877,02-10-2014 10:02,21060,2,1,59.99,22.49,02-10-2014,10:02:41
24878,02-10-2014 11:00,21061,1,1,49.99,19.49,02-10-2014,11:00:07
24879,02-10-2014 11:00,21061,4,0,29.99,9.49,02-10-2014,11:00:07
24880,02-10-2014 11:15,21062,2,1,59.99,22.49,02-10-2014,11:15:34
24881,02-10-2014 11:23,21063,1,1,49.99,19.49,02-10-2014,11:23:50
24882,02-10-2014 11:29,21064,1,1,49.99,19.49,02-10-2014,11:29:28
24883,02-10-2014 11:43,21065,3,1,45.99,14.49,02-10-2014,11:43:45
24884,02-10-2014 11:43,21065,1,0,49.99,19.49,02-10-2014,11:43:45
24885,02-10-2014 11:47,21066,1,1,49.99,19.49,02-10-2014,11:47:00
24886,02-10-2014 11:47,21066,4,0,29.99,9.49,02-10-2014,11:47:00
24887,02-10-2014 11:49,21067,3,1,45.99,14.49,02-10-2014,11:49:49
24888,02-10-2014 11:52,21068,1,1,49.99,19.49,02-10-2014,11:52:39
24889,02-10-2014 14:00,21069,1,1,49.99,19.49,02-10-2014,14:00:28
24890,02-10-2014 14:04,21070,1,1,49.99,19.49,02-10-2014,14:04:29
24891,02-10-2014 14:04,21070,4,0,29.99,9.49,02-10-2014,14:04:29
24892,02-10-2014 14:24,21071,1,1,49.99,19.49,02-10-2014,14:24:15
24893,02-10-2014 14:34,21072,1,1,49.99,19.49,02-10-2014,14:34:28
24894,02-10-2014 14:38,21073,2,1,59.99,22.49,02-10-2014,14:38:29
24895,02-10-2014 14:44,21074,2,1,59.99,22.49,02-10-2014,14:44:01
24896,02-10-2014 14:44,21074,4,0,29.99,9.49,02-10-2014,14:44:01
24897,02-10-2014 15:04,21075,1,1,49.99,19.49,02-10-2014,15:04:50
24898,02-10-2014 15:04,21075,4,0,29.99,9.49,02-10-2014,15:04:50
24899,02-10-2014 15:24,21076,2,1,59.99,22.49,02-10-2014,15:24:35
24900,02-10-2014 16:04,21077,1,1,49.99,19.49,02-10-2014,16:04:26
24901,02-10-2014 16:09,21078,1,1,49.99,19.49,02-10-2014,16:09:30
24902,02-10-2014 16:09,21078,4,0,29.99,9.49,02-10-2014,16:09:30
24903,02-10-2014 16:12,21079,3,1,45.99,14.49,02-10-2014,16:12:04
24904,02-10-2014 16:33,21080,2,1,59.99,22.49,02-10-2014,16:33:21
24905,02-10-2014 16:48,21081,1,1,49.99,19.49,02-10-2014,16:48:45
24906,02-10-2014 16:53,21082,1,1,49.99,19.49,02-10-2014,16:53:05
24907,02-10-2014 16:53,21082,4,0,29.99,9.49,02-10-2014,16:53:05
24908,02-10-2014 17:02,21083,1,1,49.99,19.49,02-10-2014,17:02:08
24909,02-10-2014 17:02,21083,3,0,45.99,14.49,02-10-2014,17:02:08
24910,02-10-2014 17:19,21084,3,1,45.99,14.49,02-10-2014,17:19:46
24911,02-10-2014 17:19,21085,1,1,49.99,19.49,02-10-2014,17:19:56
24912,02-10-2014 17:22,21086,1,1,49.99,19.49,02-10-2014,17:22:44
24913,02-10-2014 17:27,21087,3,1,45.99,14.49,02-10-2014,17:27:24
24914,02-10-2014 17:31,21088,1,1,49.99,19.49,02-10-2014,17:31:19
24915,02-10-2014 17:31,21088,2,0,59.99,22.49,02-10-2014,17:31:19
24916,02-10-2014 17:32,21089,3,1,45.99,14.49,02-10-2014,17:32:37
24917,02-10-2014 17:44,21090,1,1,49.99,19.49,02-10-2014,17:44:39
24918,02-10-2014 17:44,21090,4,0,29.99,9.49,02-10-2014,17:44:39
24919,02-10-2014 18:21,21091,1,1,49.99,19.49,02-10-2014,18:21:52
24920,02-10-2014 18:31,21092,1,1,49.99,19.49,02-10-2014,18:31:37
24921,02-10-2014 18:31,21092,4,0,29.99,9.49,02-10-2014,18:31:37
24922,02-10-2014 18:55,21093,1,1,49.99,19.49,02-10-2014,18:55:29
24923,02-10-2014 19:12,21094,1,1,49.99,19.49,02-10-2014,19:12:36
24924,02-10-2014 19:12,21094,2,0,59.99,22.49,02-10-2014,19:12:36
24925,02-10-2014 19:19,21095,1,1,49.99,19.49,02-10-2014,19:19:39
24926,02-10-2014 19:19,21095,3,0,45.99,14.49,02-10-2014,19:19:39
24927,02-10-2014 19:29,21096,3,1,45.99,14.49,02-10-2014,19:29:55
24928,02-10-2014 19:29,21096,4,0,29.99,9.49,02-10-2014,19:29:55
24929,02-10-2014 19:36,21097,1,1,49.99,19.49,02-10-2014,19:36:57
24930,02-10-2014 21:02,21098,1,1,49.99,19.49,02-10-2014,21:02:33
24931,02-10-2014 21:02,21098,4,0,29.99,9.49,02-10-2014,21:02:33
24932,02-10-2014 21:15,21099,1,1,49.99,19.49,02-10-2014,21:15:41
24933,02-10-2014 21:27,21100,3,1,45.99,14.49,02-10-2014,21:27:04
24934,02-10-2014 21:27,21100,4,0,29.99,9.49,02-10-2014,21:27:04
24935,02-10-2014 21:33,21101,3,1,45.99,14.49,02-10-2014,21:33:36
24936,02-10-2014 21:40,21102,1,1,49.99,19.49,02-10-2014,21:40:45
24937,02-10-2014 21:40,21102,3,0,45.99,14.49,02-10-2014,21:40:45
24938,02-10-2014 22:53,21103,1,1,49.99,19.49,02-10-2014,22:53:09
24939,02-10-2014 22:53,21103,4,0,29.99,9.49,02-10-2014,22:53:09
24940,02-10-2014 23:05,21104,1,1,49.99,19.49,02-10-2014,23:05:29
24941,02-10-2014 23:31,21105,1,1,49.99,19.49,02-10-2014,23:31:20
24942,03-10-2014 02:37,21106,2,1,59.99,22.49,03-10-2014,02:37:53
24943,03-10-2014 04:19,21107,1,1,49.99,19.49,03-10-2014,04:19:11
24944,03-10-2014 04:19,21107,4,0,29.99,9.49,03-10-2014,04:19:11
24945,03-10-2014 04:33,21108,3,1,45.99,14.49,03-10-2014,04:33:03
24946,03-10-2014 05:35,21109,1,1,49.99,19.49,03-10-2014,05:35:57
24947,03-10-2014 05:35,21109,4,0,29.99,9.49,03-10-2014,05:35:57
24948,03-10-2014 06:37,21110,2,1,59.99,22.49,03-10-2014,06:37:00
24949,03-10-2014 06:44,21111,1,1,49.99,19.49,03-10-2014,06:44:38
24950,03-10-2014 07:15,21112,1,1,49.99,19.49,03-10-2014,07:15:27
24951,03-10-2014 07:15,21112,3,0,45.99,14.49,03-10-2014,07:15:27
24952,03-10-2014 07:35,21113,1,1,49.99,19.49,03-10-2014,07:35:25
24953,03-10-2014 07:35,21113,4,0,29.99,9.49,03-10-2014,07:35:25
24954,03-10-2014 08:06,21114,1,1,49.99,19.49,03-10-2014,08:06:18
24955,03-10-2014 08:17,21115,1,1,49.99,19.49,03-10-2014,08:17:00
24956,03-10-2014 08:17,21115,4,0,29.99,9.49,03-10-2014,08:17:00
24957,03-10-2014 08:38,21116,1,1,49.99,19.49,03-10-2014,08:38:19
24958,03-10-2014 08:38,21116,4,0,29.99,9.49,03-10-2014,08:38:19
24959,03-10-2014 08:50,21117,1,1,49.99,19.49,03-10-2014,08:50:02
24960,03-10-2014 09:08,21118,1,1,49.99,19.49,03-10-2014,09:08:33
24961,03-10-2014 09:33,21119,1,1,49.99,19.49,03-10-2014,09:33:11
24962,03-10-2014 09:57,21120,1,1,49.99,19.49,03-10-2014,09:57:00
24963,03-10-2014 10:22,21121,1,1,49.99,19.49,03-10-2014,10:22:17
24964,03-10-2014 10:30,21122,3,1,45.99,14.49,03-10-2014,10:30:41
24965,03-10-2014 10:30,21122,1,0,49.99,19.49,03-10-2014,10:30:41
24966,03-10-2014 10:33,21123,1,1,49.99,19.49,03-10-2014,10:33:54
24967,03-10-2014 10:33,21123,4,0,29.99,9.49,03-10-2014,10:33:54
24968,03-10-2014 10:38,21124,1,1,49.99,19.49,03-10-2014,10:38:00
24969,03-10-2014 10:50,21125,1,1,49.99,19.49,03-10-2014,10:50:06
24970,03-10-2014 10:50,21125,4,0,29.99,9.49,03-10-2014,10:50:06
24971,03-10-2014 10:59,21126,2,1,59.99,22.49,03-10-2014,10:59:31
24972,03-10-2014 11:03,21127,1,1,49.99,19.49,03-10-2014,11:03:28
24973,03-10-2014 11:22,21128,1,1,49.99,19.49,03-10-2014,11:22:33
24974,03-10-2014 11:27,21129,1,1,49.99,19.49,03-10-2014,11:27:56
24975,03-10-2014 11:27,21129,2,0,59.99,22.49,03-10-2014,11:27:56
24976,03-10-2014 11:32,21130,3,1,45.99,14.49,03-10-2014,11:32:37
24977,03-10-2014 11:32,21130,4,0,29.99,9.49,03-10-2014,11:32:37
24978,03-10-2014 12:08,21131,1,1,49.99,19.49,03-10-2014,12:08:23
24979,03-10-2014 12:17,21132,1,1,49.99,19.49,03-10-2014,12:17:30
24980,03-10-2014 12:47,21133,2,1,59.99,22.49,03-10-2014,12:47:57
24981,03-10-2014 12:59,21134,1,1,49.99,19.49,03-10-2014,12:59:05
24982,03-10-2014 12:59,21134,4,0,29.99,9.49,03-10-2014,12:59:05
24983,03-10-2014 13:37,21135,1,1,49.99,19.49,03-10-2014,13:37:49
24984,03-10-2014 13:39,21136,1,1,49.99,19.49,03-10-2014,13:39:50
24985,03-10-2014 14:13,21137,1,1,49.99,19.49,03-10-2014,14:13:12
24986,03-10-2014 14:27,21138,1,1,49.99,19.49,03-10-2014,14:27:58
24987,03-10-2014 14:27,21138,3,0,45.99,14.49,03-10-2014,14:27:58
24988,03-10-2014 14:39,21139,2,1,59.99,22.49,03-10-2014,14:39:19
24989,03-10-2014 14:39,21139,4,0,29.99,9.49,03-10-2014,14:39:19
24990,03-10-2014 14:53,21140,2,1,59.99,22.49,03-10-2014,14:53:43
24991,03-10-2014 14:54,21141,1,1,49.99,19.49,03-10-2014,14:54:33
24992,03-10-2014 15:14,21142,1,1,49.99,19.49,03-10-2014,15:14:52
24993,03-10-2014 15:14,21142,2,0,59.99,22.49,03-10-2014,15:14:52
24994,03-10-2014 15:49,21143,1,1,49.99,19.49,03-10-2014,15:49:41
24995,03-10-2014 15:49,21143,4,0,29.99,9.49,03-10-2014,15:49:41
24996,03-10-2014 15:55,21144,1,1,49.99,19.49,03-10-2014,15:55:28
24997,03-10-2014 16:13,21145,2,1,59.99,22.49,03-10-2014,16:13:50
24998,03-10-2014 16:13,21145,3,0,45.99,14.49,03-10-2014,16:13:50
24999,03-10-2014 16:17,21146,1,1,49.99,19.49,03-10-2014,16:17:09
25000,03-10-2014 16:17,21147,1,1,49.99,19.49,03-10-2014,16:17:41
25001,03-10-2014 16:17,21147,4,0,29.99,9.49,03-10-2014,16:17:41
25002,03-10-2014 16:29,21148,2,1,59.99,22.49,03-10-2014,16:29:10
25003,03-10-2014 16:50,21149,1,1,49.99,19.49,03-10-2014,16:50:44
25004,03-10-2014 16:50,21149,4,0,29.99,9.49,03-10-2014,16:50:44
25005,03-10-2014 17:17,21150,1,1,49.99,19.49,03-10-2014,17:17:46
25006,03-10-2014 17:25,21151,1,1,49.99,19.49,03-10-2014,17:25:51
25007,03-10-2014 17:43,21152,2,1,59.99,22.49,03-10-2014,17:43:45
25008,03-10-2014 17:46,21153,3,1,45.99,14.49,03-10-2014,17:46:48
25009,03-10-2014 17:46,21153,4,0,29.99,9.49,03-10-2014,17:46:48
25010,03-10-2014 18:01,21154,1,1,49.99,19.49,03-10-2014,18:01:08
25011,03-10-2014 18:01,21154,2,0,59.99,22.49,03-10-2014,18:01:08
25012,03-10-2014 18:10,21155,1,1,49.99,19.49,03-10-2014,18:10:51
25013,03-10-2014 19:31,21156,1,1,49.99,19.49,03-10-2014,19:31:27
25014,03-10-2014 19:36,21157,1,1,49.99,19.49,03-10-2014,19:36:47
25015,03-10-2014 20:22,21158,3,1,45.99,14.49,03-10-2014,20:22:10
25016,03-10-2014 20:30,21159,1,1,49.99,19.49,03-10-2014,20:30:53
25017,03-10-2014 21:08,21160,1,1,49.99,19.49,03-10-2014,21:08:54
25018,03-10-2014 21:57,21161,1,1,49.99,19.49,03-10-2014,21:57:19
25019,03-10-2014 22:00,21162,2,1,59.99,22.49,03-10-2014,22:00:52
25020,03-10-2014 22:00,21162,4,0,29.99,9.49,03-10-2014,22:00:52
25021,03-10-2014 22:35,21163,1,1,49.99,19.49,03-10-2014,22:35:44
25022,03-10-2014 23:06,21164,1,1,49.99,19.49,03-10-2014,23:06:27
25023,03-10-2014 23:06,21164,4,0,29.99,9.49,03-10-2014,23:06:27
25024,03-10-2014 23:24,21165,3,1,45.99,14.49,03-10-2014,23:24:59
25025,03-10-2014 23:24,21165,4,0,29.99,9.49,03-10-2014,23:24:59
25026,04-10-2014 01:03,21166,1,1,49.99,19.49,04-10-2014,01:03:54
25027,04-10-2014 02:44,21167,3,1,45.99,14.49,04-10-2014,02:44:04
25028,04-10-2014 04:03,21168,1,1,49.99,19.49,04-10-2014,04:03:02
25029,04-10-2014 04:03,21168,4,0,29.99,9.49,04-10-2014,04:03:02
25030,04-10-2014 04:26,21169,1,1,49.99,19.49,04-10-2014,04:26:40
25031,04-10-2014 04:41,21170,1,1,49.99,19.49,04-10-2014,04:41:11
25032,04-10-2014 04:41,21170,4,0,29.99,9.49,04-10-2014,04:41:11
25033,04-10-2014 06:32,21171,1,1,49.99,19.49,04-10-2014,06:32:18
25034,04-10-2014 06:32,21171,3,0,45.99,14.49,04-10-2014,06:32:18
25035,04-10-2014 06:41,21172,1,1,49.99,19.49,04-10-2014,06:41:01
25036,04-10-2014 07:38,21173,1,1,49.99,19.49,04-10-2014,07:38:52
25037,04-10-2014 07:58,21174,1,1,49.99,19.49,04-10-2014,07:58:41
25038,04-10-2014 08:42,21175,1,1,49.99,19.49,04-10-2014,08:42:27
25039,04-10-2014 09:37,21176,1,1,49.99,19.49,04-10-2014,09:37:20
25040,04-10-2014 09:41,21177,1,1,49.99,19.49,04-10-2014,09:41:59
25041,04-10-2014 09:57,21178,3,1,45.99,14.49,04-10-2014,09:57:57
25042,04-10-2014 10:10,21179,1,1,49.99,19.49,04-10-2014,10:10:19
25043,04-10-2014 10:24,21180,2,1,59.99,22.49,04-10-2014,10:24:01
25044,04-10-2014 11:05,21181,3,1,45.99,14.49,04-10-2014,11:05:31
25045,04-10-2014 11:09,21182,3,1,45.99,14.49,04-10-2014,11:09:16
25046,04-10-2014 11:38,21183,1,1,49.99,19.49,04-10-2014,11:38:10
25047,04-10-2014 11:38,21183,3,0,45.99,14.49,04-10-2014,11:38:10
25048,04-10-2014 13:38,21184,1,1,49.99,19.49,04-10-2014,13:38:28
25049,04-10-2014 14:47,21185,1,1,49.99,19.49,04-10-2014,14:47:55
25050,04-10-2014 14:47,21185,4,0,29.99,9.49,04-10-2014,14:47:55
25051,04-10-2014 15:11,21186,2,1,59.99,22.49,04-10-2014,15:11:35
25052,04-10-2014 16:58,21187,3,1,45.99,14.49,04-10-2014,16:58:17
25053,04-10-2014 16:58,21187,2,0,59.99,22.49,04-10-2014,16:58:17
25054,04-10-2014 18:32,21188,2,1,59.99,22.49,04-10-2014,18:32:59
25055,04-10-2014 20:32,21189,1,1,49.99,19.49,04-10-2014,20:32:26
25056,04-10-2014 22:14,21190,1,1,49.99,19.49,04-10-2014,22:14:11
25057,04-10-2014 22:14,21190,4,0,29.99,9.49,04-10-2014,22:14:11
25058,04-10-2014 22:42,21191,1,1,49.99,19.49,04-10-2014,22:42:03
25059,05-10-2014 00:44,21192,1,1,49.99,19.49,05-10-2014,00:44:30
25060,05-10-2014 00:44,21192,3,0,45.99,14.49,05-10-2014,00:44:30
25061,05-10-2014 01:05,21193,1,1,49.99,19.49,05-10-2014,01:05:16
25062,05-10-2014 02:30,21194,2,1,59.99,22.49,05-10-2014,02:30:31
25063,05-10-2014 03:35,21195,1,1,49.99,19.49,05-10-2014,03:35:20
25064,05-10-2014 03:48,21196,2,1,59.99,22.49,05-10-2014,03:48:28
25065,05-10-2014 05:35,21197,1,1,49.99,19.49,05-10-2014,05:35:16
25066,05-10-2014 05:35,21197,3,0,45.99,14.49,05-10-2014,05:35:16
25067,05-10-2014 09:13,21198,1,1,49.99,19.49,05-10-2014,09:13:44
25068,05-10-2014 09:13,21198,4,0,29.99,9.49,05-10-2014,09:13:44
25069,05-10-2014 09:36,21199,1,1,49.99,19.49,05-10-2014,09:36:53
25070,05-10-2014 09:36,21199,2,0,59.99,22.49,05-10-2014,09:36:53
25071,05-10-2014 10:37,21200,1,1,49.99,19.49,05-10-2014,10:37:11
25072,05-10-2014 10:37,21200,4,0,29.99,9.49,05-10-2014,10:37:11
25073,05-10-2014 11:29,21201,1,1,49.99,19.49,05-10-2014,11:29:34
25074,05-10-2014 13:04,21202,2,1,59.99,22.49,05-10-2014,13:04:36
25075,05-10-2014 13:28,21203,1,1,49.99,19.49,05-10-2014,13:28:40
25076,05-10-2014 13:28,21203,4,0,29.99,9.49,05-10-2014,13:28:40
25077,05-10-2014 13:47,21204,1,1,49.99,19.49,05-10-2014,13:47:21
25078,05-10-2014 13:58,21205,1,1,49.99,19.49,05-10-2014,13:58:11
25079,05-10-2014 15:45,21206,2,1,59.99,22.49,05-10-2014,15:45:32
25080,05-10-2014 16:30,21207,1,1,49.99,19.49,05-10-2014,16:30:23
25081,05-10-2014 16:30,21207,4,0,29.99,9.49,05-10-2014,16:30:23
25082,05-10-2014 17:42,21208,2,1,59.99,22.49,05-10-2014,17:42:05
25083,05-10-2014 17:44,21209,3,1,45.99,14.49,05-10-2014,17:44:13
25084,05-10-2014 19:39,21210,1,1,49.99,19.49,05-10-2014,19:39:48
25085,05-10-2014 19:39,21210,2,0,59.99,22.49,05-10-2014,19:39:48
25086,05-10-2014 20:20,21211,3,1,45.99,14.49,05-10-2014,20:20:01
25087,05-10-2014 20:20,21211,1,0,49.99,19.49,05-10-2014,20:20:01
25088,05-10-2014 21:01,21212,1,1,49.99,19.49,05-10-2014,21:01:32
25089,05-10-2014 21:01,21212,2,0,59.99,22.49,05-10-2014,21:01:32
25090,05-10-2014 21:31,21213,1,1,49.99,19.49,05-10-2014,21:31:55
25091,05-10-2014 21:31,21213,3,0,45.99,14.49,05-10-2014,21:31:55
25092,05-10-2014 21:50,21214,3,1,45.99,14.49,05-10-2014,21:50:03
25093,05-10-2014 22:08,21215,3,1,45.99,14.49,05-10-2014,22:08:34
25094,05-10-2014 22:08,21215,4,0,29.99,9.49,05-10-2014,22:08:34
25095,05-10-2014 23:29,21216,1,1,49.99,19.49,05-10-2014,23:29:36
25096,05-10-2014 23:43,21217,1,1,49.99,19.49,05-10-2014,23:43:36
25097,06-10-2014 00:34,21218,1,1,49.99,19.49,06-10-2014,00:34:09
25098,06-10-2014 00:56,21219,2,1,59.99,22.49,06-10-2014,00:56:06
25099,06-10-2014 00:56,21219,4,0,29.99,9.49,06-10-2014,00:56:06
25100,06-10-2014 01:52,21220,1,1,49.99,19.49,06-10-2014,01:52:27
25101,06-10-2014 03:08,21221,1,1,49.99,19.49,06-10-2014,03:08:18
25102,06-10-2014 03:08,21221,4,0,29.99,9.49,06-10-2014,03:08:18
25103,06-10-2014 03:53,21222,3,1,45.99,14.49,06-10-2014,03:53:53
25104,06-10-2014 03:53,21222,1,0,49.99,19.49,06-10-2014,03:53:53
25105,06-10-2014 04:06,21223,1,1,49.99,19.49,06-10-2014,04:06:58
25106,06-10-2014 04:10,21224,2,1,59.99,22.49,06-10-2014,04:10:48
25107,06-10-2014 04:31,21225,2,1,59.99,22.49,06-10-2014,04:31:43
25108,06-10-2014 04:38,21226,1,1,49.99,19.49,06-10-2014,04:38:51
25109,06-10-2014 05:29,21227,2,1,59.99,22.49,06-10-2014,05:29:35
25110,06-10-2014 05:32,21228,3,1,45.99,14.49,06-10-2014,05:32:22
25111,06-10-2014 05:32,21228,4,0,29.99,9.49,06-10-2014,05:32:22
25112,06-10-2014 05:37,21229,1,1,49.99,19.49,06-10-2014,05:37:07
25113,06-10-2014 07:48,21230,1,1,49.99,19.49,06-10-2014,07:48:42
25114,06-10-2014 07:48,21230,4,0,29.99,9.49,06-10-2014,07:48:42
25115,06-10-2014 08:08,21231,1,1,49.99,19.49,06-10-2014,08:08:51
25116,06-10-2014 08:08,21232,1,1,49.99,19.49,06-10-2014,08:08:56
25117,06-10-2014 08:41,21233,1,1,49.99,19.49,06-10-2014,08:41:36
25118,06-10-2014 08:41,21233,4,0,29.99,9.49,06-10-2014,08:41:36
25119,06-10-2014 08:58,21234,2,1,59.99,22.49,06-10-2014,08:58:05
25120,06-10-2014 09:04,21235,1,1,49.99,19.49,06-10-2014,09:04:58
25121,06-10-2014 09:04,21235,3,0,45.99,14.49,06-10-2014,09:04:58
25122,06-10-2014 09:11,21236,1,1,49.99,19.49,06-10-2014,09:11:58
25123,06-10-2014 09:13,21237,1,1,49.99,19.49,06-10-2014,09:13:17
25124,06-10-2014 09:21,21238,1,1,49.99,19.49,06-10-2014,09:21:24
25125,06-10-2014 09:21,21238,3,0,45.99,14.49,06-10-2014,09:21:24
25126,06-10-2014 09:29,21239,1,1,49.99,19.49,06-10-2014,09:29:12
