order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,order_time,order_date
15042,32:38.0,248636,213317,3,2,75.98,23.98,32:38.0,16-05-2014
15043,47:22.0,248654,213333,1,1,49.99,19.49,47:22.0,16-05-2014
15044,54:29.0,248658,213337,1,1,49.99,19.49,54:29.0,16-05-2014
15045,12:54.0,248677,213353,1,2,95.98,33.98,12:54.0,16-05-2014
15046,26:35.0,248690,213362,1,1,49.99,19.49,26:35.0,16-05-2014
15047,28:55.0,248693,203172,1,2,95.98,33.98,28:55.0,16-05-2014
15048,02:39.0,248712,213378,1,1,49.99,19.49,02:39.0,16-05-2014
15049,22:11.0,248732,213394,1,2,79.98,28.98,22:11.0,16-05-2014
15050,30:20.0,248737,213399,1,2,95.98,33.98,30:20.0,16-05-2014
15051,53:12.0,248753,213414,3,2,75.98,23.98,53:12.0,16-05-2014
15052,54:16.0,248746,213408,1,1,49.99,19.49,54:16.0,16-05-2014
15053,23:15.0,248773,213431,2,1,59.99,22.49,23:15.0,16-05-2014
15054,18:54.0,248825,213473,1,2,79.98,28.98,18:54.0,16-05-2014
15055,20:19.0,248827,213475,1,1,49.99,19.49,20:19.0,16-05-2014
15056,47:26.0,248846,213490,1,2,79.98,28.98,47:26.0,16-05-2014
15057,57:19.0,248850,192317,3,1,45.99,14.49,57:19.0,16-05-2014
15058,22:42.0,248870,205415,1,1,49.99,19.49,22:42.0,16-05-2014
15059,44:45.0,248889,213522,1,1,49.99,19.49,44:45.0,16-05-2014
15060,46:03.0,248893,213526,1,1,49.99,19.49,46:03.0,16-05-2014
15061,05:02.0,248910,213541,3,1,45.99,14.49,05:02.0,16-05-2014
15062,52:28.0,248937,213565,2,2,105.98,36.98,52:28.0,16-05-2014
15063,05:35.0,248943,213570,3,1,45.99,14.49,05:35.0,16-05-2014
15064,47:33.0,248957,213583,1,1,49.99,19.49,47:33.0,16-05-2014
15065,23:14.0,248981,213604,1,2,79.98,28.98,23:14.0,16-05-2014
15066,36:53.0,248984,213606,1,2,95.98,33.98,36:53.0,16-05-2014
15067,43:09.0,248989,207528,3,1,45.99,14.49,43:09.0,16-05-2014
15068,44:35.0,248988,213609,1,2,79.98,28.98,44:35.0,16-05-2014
15069,02:19.0,248997,180582,3,2,75.98,23.98,02:19.0,16-05-2014
15070,33:23.0,249008,213623,1,1,49.99,19.49,33:23.0,16-05-2014
15071,55:48.0,249018,213631,1,2,95.98,33.98,55:48.0,16-05-2014
15072,09:15.0,249049,213660,1,1,49.99,19.49,09:15.0,16-05-2014
15073,16:15.0,249048,213659,1,1,49.99,19.49,16:15.0,16-05-2014
15074,44:24.0,249106,213707,1,2,95.98,33.98,44:24.0,17-05-2014
15075,02:34.0,249124,207956,1,2,109.98,41.98,02:34.0,17-05-2014
15076,32:41.0,249132,213730,2,1,59.99,22.49,32:41.0,17-05-2014
15077,41:57.0,249133,207672,1,1,49.99,19.49,41:57.0,17-05-2014
15078,47:15.0,249146,213743,1,2,95.98,33.98,47:15.0,17-05-2014
15079,52:50.0,249152,213746,1,1,49.99,19.49,52:50.0,17-05-2014
15080,58:13.0,249151,213745,1,1,49.99,19.49,58:13.0,17-05-2014
15081,12:17.0,249157,213751,3,1,45.99,14.49,12:17.0,17-05-2014
15082,05:37.0,249172,213763,1,2,79.98,28.98,05:37.0,17-05-2014
15083,05:48.0,249175,213766,1,1,49.99,19.49,05:48.0,17-05-2014
15084,12:03.0,249177,184565,1,2,79.98,28.98,12:03.0,17-05-2014
15085,15:58.0,249176,213767,3,1,45.99,14.49,15:58.0,17-05-2014
15086,40:50.0,249219,213803,1,2,79.98,28.98,40:50.0,17-05-2014
15087,55:53.0,249220,213804,2,1,59.99,22.49,55:53.0,17-05-2014
15088,04:25.0,249226,213809,1,1,49.99,19.49,04:25.0,17-05-2014
15089,07:35.0,249227,213810,2,1,59.99,22.49,07:35.0,17-05-2014
15090,08:20.0,249232,195112,1,1,49.99,19.49,08:20.0,17-05-2014
15091,22:26.0,249233,213813,1,2,95.98,33.98,22:26.0,17-05-2014
15092,45:31.0,249262,213838,1,2,79.98,28.98,45:31.0,17-05-2014
15093,46:50.0,249264,213840,1,2,79.98,28.98,46:50.0,17-05-2014
15094,26:06.0,249289,213865,1,1,49.99,19.49,26:06.0,17-05-2014
15095,09:30.0,249299,213872,1,2,79.98,28.98,09:30.0,17-05-2014
15096,48:02.0,249310,213882,1,1,49.99,19.49,48:02.0,17-05-2014
15097,17:52.0,249336,213902,1,2,109.98,41.98,17:52.0,17-05-2014
15098,56:28.0,249341,213907,1,1,49.99,19.49,56:28.0,17-05-2014
15099,53:45.0,249365,213927,2,1,59.99,22.49,53:45.0,17-05-2014
15100,18:49.0,249393,178517,1,2,109.98,41.98,18:49.0,18-05-2014
15101,26:57.0,249405,213959,1,2,79.98,28.98,26:57.0,18-05-2014
15102,26:32.0,249418,213970,2,2,105.98,36.98,26:32.0,18-05-2014
15103,35:51.0,249435,213983,3,1,45.99,14.49,35:51.0,18-05-2014
15104,17:57.0,249451,213993,3,1,45.99,14.49,17:57.0,18-05-2014
15105,32:46.0,249454,213994,2,1,59.99,22.49,32:46.0,18-05-2014
15106,39:52.0,249462,214000,1,2,95.98,33.98,39:52.0,18-05-2014
15107,43:19.0,249461,213999,1,1,49.99,19.49,43:19.0,18-05-2014
15108,48:52.0,249465,214001,3,1,45.99,14.49,48:52.0,18-05-2014
15109,12:21.0,249477,205074,1,1,49.99,19.49,12:21.0,18-05-2014
15110,20:43.0,249479,214013,1,2,109.98,41.98,20:43.0,18-05-2014
15111,00:02.0,249490,214023,1,1,49.99,19.49,00:02.0,18-05-2014
15112,08:02.0,249521,214050,1,2,79.98,28.98,08:02.0,18-05-2014
15113,20:38.0,249524,195522,1,2,79.98,28.98,20:38.0,18-05-2014
15114,12:11.0,249551,214075,1,1,49.99,19.49,12:11.0,18-05-2014
15115,43:48.0,249560,214082,1,2,79.98,28.98,43:48.0,18-05-2014
15116,39:44.0,249582,214101,1,1,49.99,19.49,39:44.0,18-05-2014
15117,27:11.0,249621,214136,1,1,49.99,19.49,27:11.0,18-05-2014
15118,31:28.0,249620,214135,1,2,95.98,33.98,31:28.0,18-05-2014
15119,57:50.0,249642,205209,1,1,49.99,19.49,57:50.0,18-05-2014
15120,41:22.0,249645,174796,1,1,49.99,19.49,41:22.0,18-05-2014
15121,32:24.0,249692,214189,1,2,79.98,28.98,32:24.0,18-05-2014
15122,43:16.0,249693,214190,1,2,79.98,28.98,43:16.0,18-05-2014
15123,45:08.0,249715,209242,1,1,49.99,19.49,45:08.0,18-05-2014
15124,48:38.0,249717,214211,1,1,49.99,19.49,48:38.0,18-05-2014
15125,40:24.0,249724,214218,1,1,49.99,19.49,40:24.0,19-05-2014
15126,42:52.0,249726,214220,3,1,45.99,14.49,42:52.0,19-05-2014
15127,57:12.0,249731,190006,1,1,49.99,19.49,57:12.0,19-05-2014
15128,13:57.0,249736,196225,1,2,109.98,41.98,13:57.0,19-05-2014
15129,17:23.0,249739,214230,1,1,49.99,19.49,17:23.0,19-05-2014
15130,25:15.0,249741,214232,3,1,45.99,14.49,25:15.0,19-05-2014
15131,34:52.0,249746,214237,3,1,45.99,14.49,34:52.0,19-05-2014
15132,38:10.0,249763,214253,1,1,49.99,19.49,38:10.0,19-05-2014
15133,27:16.0,249792,214278,1,1,49.99,19.49,27:16.0,19-05-2014
15134,34:27.0,249796,214281,1,1,49.99,19.49,34:27.0,19-05-2014
15135,08:56.0,249806,214290,1,1,49.99,19.49,08:56.0,19-05-2014
15136,28:26.0,249813,214296,1,2,95.98,33.98,28:26.0,19-05-2014
15137,01:50.0,249830,214310,1,2,95.98,33.98,01:50.0,19-05-2014
15138,05:09.0,249834,196719,1,2,95.98,33.98,05:09.0,19-05-2014
15139,42:43.0,249845,214320,1,2,79.98,28.98,42:43.0,19-05-2014
15140,19:14.0,249869,214340,3,1,45.99,14.49,19:14.0,19-05-2014
15141,35:30.0,249878,214349,1,1,49.99,19.49,35:30.0,19-05-2014
15142,26:30.0,249922,214384,1,1,49.99,19.49,26:30.0,19-05-2014
15143,32:53.0,249925,214386,1,1,49.99,19.49,32:53.0,19-05-2014
15144,42:59.0,249949,214405,1,1,49.99,19.49,42:59.0,19-05-2014
15145,09:59.0,249967,191499,1,1,49.99,19.49,09:59.0,19-05-2014
15146,25:46.0,249984,214436,1,2,109.98,41.98,25:46.0,19-05-2014
15147,51:51.0,249996,197654,1,2,79.98,28.98,51:51.0,19-05-2014
15148,57:12.0,249997,214448,1,2,79.98,28.98,57:12.0,19-05-2014
15149,33:58.0,250035,189544,3,1,45.99,14.49,33:58.0,19-05-2014
15150,42:06.0,250039,214482,1,1,49.99,19.49,42:06.0,19-05-2014
15151,54:00.0,250048,214489,1,2,95.98,33.98,54:00.0,19-05-2014
15152,07:52.0,250056,214497,1,2,109.98,41.98,07:52.0,19-05-2014
15153,34:00.0,250081,214518,3,1,45.99,14.49,34:00.0,19-05-2014
15154,41:14.0,250084,214521,1,2,95.98,33.98,41:14.0,19-05-2014
15155,44:52.0,250089,214525,3,1,45.99,14.49,44:52.0,19-05-2014
15156,18:46.0,250103,214539,1,2,109.98,41.98,18:46.0,19-05-2014
15157,16:51.0,250143,214573,3,2,95.98,33.98,16:51.0,19-05-2014
15158,19:34.0,250147,183058,2,2,89.98,31.98,19:34.0,19-05-2014
15159,26:11.0,250179,204338,1,1,49.99,19.49,26:11.0,19-05-2014
15160,27:13.0,250185,214608,1,2,79.98,28.98,27:13.0,19-05-2014
15161,30:53.0,250187,214610,1,2,95.98,33.98,30:53.0,19-05-2014
15162,55:50.0,250211,214631,1,2,109.98,41.98,55:50.0,19-05-2014
15163,02:10.0,250219,214637,1,1,49.99,19.49,02:10.0,19-05-2014
15164,13:30.0,250222,214639,1,1,49.99,19.49,13:30.0,19-05-2014
15165,49:02.0,250250,214663,1,1,49.99,19.49,49:02.0,19-05-2014
15166,30:30.0,250281,214689,3,1,45.99,14.49,30:30.0,19-05-2014
15167,49:20.0,250293,205374,1,2,79.98,28.98,49:20.0,19-05-2014
15168,51:05.0,250298,214703,1,1,49.99,19.49,51:05.0,19-05-2014
15169,53:55.0,250295,184710,1,1,49.99,19.49,53:55.0,19-05-2014
15170,05:41.0,250303,214707,1,2,109.98,41.98,05:41.0,19-05-2014
15171,19:02.0,250308,214712,1,1,49.99,19.49,19:02.0,19-05-2014
15172,31:22.0,250315,214719,1,2,79.98,28.98,31:22.0,19-05-2014
15173,06:16.0,250326,214729,2,1,59.99,22.49,06:16.0,19-05-2014
15174,16:46.0,250339,207235,2,1,59.99,22.49,16:46.0,19-05-2014
15175,33:28.0,250348,190346,1,1,49.99,19.49,33:28.0,19-05-2014
15176,08:35.0,250365,214761,1,1,49.99,19.49,08:35.0,19-05-2014
15177,30:59.0,250373,214768,3,2,75.98,23.98,30:59.0,19-05-2014
15178,23:05.0,250391,214784,1,2,109.98,41.98,23:05.0,19-05-2014
15179,39:43.0,250401,214791,1,1,49.99,19.49,39:43.0,19-05-2014
15180,47:01.0,250405,214794,1,1,49.99,19.49,47:01.0,19-05-2014
15181,06:39.0,250410,200967,1,1,49.99,19.49,06:39.0,19-05-2014
15182,38:27.0,250426,166036,1,1,49.99,19.49,38:27.0,19-05-2014
15183,28:26.0,250447,214829,1,2,79.98,28.98,28:26.0,20-05-2014
15184,17:35.0,250472,214849,1,1,49.99,19.49,17:35.0,20-05-2014
15185,09:05.0,250478,214854,3,1,45.99,14.49,09:05.0,20-05-2014
15186,53:55.0,250489,214864,1,2,109.98,41.98,53:55.0,20-05-2014
15187,01:47.0,250493,214867,1,1,49.99,19.49,01:47.0,20-05-2014
15188,16:15.0,250498,214872,3,1,45.99,14.49,16:15.0,20-05-2014
15189,20:32.0,250506,214880,2,1,59.99,22.49,20:32.0,20-05-2014
15190,25:02.0,250509,189234,2,1,59.99,22.49,25:02.0,20-05-2014
15191,26:31.0,250510,214882,2,1,59.99,22.49,26:31.0,20-05-2014
15192,23:03.0,250525,214894,1,1,49.99,19.49,23:03.0,20-05-2014
15193,51:53.0,250529,214898,1,2,79.98,28.98,51:53.0,20-05-2014
15194,57:56.0,250531,214900,1,2,95.98,33.98,57:56.0,20-05-2014
15195,21:38.0,250537,214906,3,1,45.99,14.49,21:38.0,20-05-2014
15196,28:44.0,250542,214909,1,1,49.99,19.49,28:44.0,20-05-2014
15197,23:09.0,250561,214923,1,2,95.98,33.98,23:09.0,20-05-2014
15198,40:23.0,250569,214929,1,1,49.99,19.49,40:23.0,20-05-2014
15199,51:14.0,250583,214941,1,2,79.98,28.98,51:14.0,20-05-2014
15200,56:43.0,250582,214940,1,2,79.98,28.98,56:43.0,20-05-2014
15201,12:03.0,250593,214950,3,1,45.99,14.49,12:03.0,20-05-2014
15202,38:51.0,250604,214961,3,1,45.99,14.49,38:51.0,20-05-2014
15203,57:48.0,250617,203379,2,1,59.99,22.49,57:48.0,20-05-2014
15204,07:03.0,250625,214979,1,1,49.99,19.49,07:03.0,20-05-2014
15205,37:58.0,250646,214998,1,2,79.98,28.98,37:58.0,20-05-2014
15206,02:43.0,250660,215011,1,2,95.98,33.98,02:43.0,20-05-2014
15207,07:23.0,250670,215020,1,1,49.99,19.49,07:23.0,20-05-2014
15208,11:54.0,250669,215019,1,2,109.98,41.98,11:54.0,20-05-2014
15209,16:28.0,250676,215026,2,1,59.99,22.49,16:28.0,20-05-2014
15210,30:02.0,250690,202338,1,1,49.99,19.49,30:02.0,20-05-2014
15211,35:11.0,250689,171886,3,1,45.99,14.49,35:11.0,20-05-2014
15212,42:52.0,250699,215043,1,1,49.99,19.49,42:52.0,20-05-2014
15213,50:35.0,250707,215051,1,1,49.99,19.49,50:35.0,20-05-2014
15214,58:50.0,250711,194386,3,1,45.99,14.49,58:50.0,20-05-2014
15215,40:25.0,250749,215083,1,2,79.98,28.98,40:25.0,20-05-2014
15216,49:44.0,250761,215093,1,2,95.98,33.98,49:44.0,20-05-2014
15217,51:16.0,250754,215088,1,2,79.98,28.98,51:16.0,20-05-2014
15218,59:40.0,250767,215098,3,2,95.98,33.98,59:40.0,20-05-2014
15219,39:15.0,250796,215120,1,1,49.99,19.49,39:15.0,20-05-2014
15220,42:47.0,250800,215124,1,1,49.99,19.49,42:47.0,20-05-2014
15221,54:59.0,250810,209130,1,1,49.99,19.49,54:59.0,20-05-2014
15222,06:58.0,250819,215139,1,1,49.99,19.49,06:58.0,20-05-2014
15223,48:10.0,250854,212963,1,1,49.99,19.49,48:10.0,20-05-2014
15224,50:06.0,250848,215162,1,1,49.99,19.49,50:06.0,20-05-2014
15225,15:54.0,250910,215213,1,1,49.99,19.49,15:54.0,20-05-2014
15226,20:14.0,250908,207562,1,1,49.99,19.49,20:14.0,20-05-2014
15227,53:50.0,250938,215236,1,2,79.98,28.98,53:50.0,20-05-2014
15228,56:27.0,250941,176631,1,1,49.99,19.49,56:27.0,20-05-2014
15229,15:48.0,250952,215246,1,1,49.99,19.49,15:48.0,20-05-2014
15230,43:35.0,250966,215257,3,1,45.99,14.49,43:35.0,20-05-2014
15231,01:47.0,250974,215264,1,2,79.98,28.98,01:47.0,20-05-2014
15232,49:22.0,250992,215278,1,1,49.99,19.49,49:22.0,20-05-2014
15233,03:27.0,251033,215312,1,2,95.98,33.98,03:27.0,20-05-2014
15234,27:51.0,251046,215324,1,2,79.98,28.98,27:51.0,20-05-2014
15235,28:43.0,251039,215317,1,2,95.98,33.98,28:43.0,20-05-2014
15236,13:56.0,251062,215337,1,1,49.99,19.49,13:56.0,20-05-2014
15237,16:17.0,251063,215338,1,1,49.99,19.49,16:17.0,20-05-2014
15238,16:45.0,251060,215335,1,1,49.99,19.49,16:45.0,20-05-2014
15239,50:13.0,251086,215353,3,1,45.99,14.49,50:13.0,21-05-2014
15240,11:14.0,251092,215357,3,1,45.99,14.49,11:14.0,21-05-2014
15241,25:44.0,251101,215365,1,2,95.98,33.98,25:44.0,21-05-2014
15242,27:00.0,251104,215368,1,1,49.99,19.49,27:00.0,21-05-2014
15243,23:07.0,251116,215378,2,1,59.99,22.49,23:07.0,21-05-2014
15244,29:37.0,251122,215381,3,1,45.99,14.49,29:37.0,21-05-2014
15245,46:48.0,251124,215383,3,1,45.99,14.49,46:48.0,21-05-2014
15246,59:37.0,251126,215385,1,1,49.99,19.49,59:37.0,21-05-2014
15247,52:04.0,251146,215403,2,1,59.99,22.49,52:04.0,21-05-2014
15248,43:39.0,251155,190702,1,1,49.99,19.49,43:39.0,21-05-2014
15249,29:58.0,251168,215421,3,2,75.98,23.98,29:58.0,21-05-2014
15250,13:30.0,251191,215440,1,2,79.98,28.98,13:30.0,21-05-2014
15251,36:09.0,251206,215453,1,1,49.99,19.49,36:09.0,21-05-2014
15252,50:27.0,251219,193701,3,1,45.99,14.49,50:27.0,21-05-2014
15253,59:53.0,251220,215464,1,1,49.99,19.49,59:53.0,21-05-2014
15254,26:28.0,251242,215483,1,2,109.98,41.98,26:28.0,21-05-2014
15255,47:29.0,251264,215501,2,2,89.98,31.98,47:29.0,21-05-2014
15256,36:57.0,251298,215529,1,2,95.98,33.98,36:57.0,21-05-2014
15257,25:22.0,251324,215551,1,1,49.99,19.49,25:22.0,21-05-2014
15258,44:28.0,251346,215567,1,1,49.99,19.49,44:28.0,21-05-2014
15259,16:08.0,251368,215585,1,1,49.99,19.49,16:08.0,21-05-2014
15260,49:09.0,251393,215605,1,1,49.99,19.49,49:09.0,21-05-2014
15261,20:58.0,251415,215626,1,2,79.98,28.98,20:58.0,21-05-2014
15262,25:51.0,251417,175544,3,1,45.99,14.49,25:51.0,21-05-2014
15263,37:10.0,251428,215637,1,2,79.98,28.98,37:10.0,21-05-2014
15264,39:11.0,251435,215644,1,1,49.99,19.49,39:11.0,21-05-2014
15265,03:06.0,251452,209281,3,1,45.99,14.49,03:06.0,21-05-2014
15266,18:43.0,251470,215672,1,2,95.98,33.98,18:43.0,21-05-2014
15267,42:23.0,251487,215684,2,1,59.99,22.49,42:23.0,21-05-2014
15268,43:22.0,251529,179376,1,2,95.98,33.98,43:22.0,21-05-2014
15269,51:37.0,251543,209257,1,1,49.99,19.49,51:37.0,21-05-2014
15270,56:00.0,251542,215734,1,1,49.99,19.49,56:00.0,21-05-2014
15271,01:23.0,251552,215743,1,2,95.98,33.98,01:23.0,21-05-2014
15272,03:45.0,251551,215742,1,1,49.99,19.49,03:45.0,21-05-2014
15273,04:44.0,251553,208530,3,1,45.99,14.49,04:44.0,21-05-2014
15274,35:42.0,251574,215758,2,1,59.99,22.49,35:42.0,21-05-2014
15275,53:53.0,251586,215770,1,1,49.99,19.49,53:53.0,21-05-2014
15276,07:38.0,251609,215789,2,1,59.99,22.49,07:38.0,21-05-2014
15277,16:59.0,251612,215791,2,2,89.98,31.98,16:59.0,21-05-2014
15278,42:59.0,251621,215799,1,1,49.99,19.49,42:59.0,21-05-2014
15279,35:29.0,251657,215829,1,2,79.98,28.98,35:29.0,21-05-2014
15280,51:30.0,251660,215832,1,1,49.99,19.49,51:30.0,21-05-2014
15281,53:54.0,251661,215833,2,2,89.98,31.98,53:54.0,21-05-2014
15282,31:48.0,251687,215856,2,2,89.98,31.98,31:48.0,21-05-2014
15283,56:57.0,251701,215869,2,1,59.99,22.49,56:57.0,21-05-2014
15284,58:52.0,251706,215872,1,1,49.99,19.49,58:52.0,21-05-2014
15285,09:18.0,251712,186088,1,1,49.99,19.49,09:18.0,21-05-2014
15286,44:03.0,251724,215889,2,2,109.98,41.98,44:03.0,21-05-2014
15287,10:48.0,251741,215905,3,1,45.99,14.49,10:48.0,21-05-2014
15288,26:14.0,251745,215908,1,1,49.99,19.49,26:14.0,21-05-2014
15289,09:23.0,251767,215925,1,1,49.99,19.49,09:23.0,21-05-2014
15290,14:27.0,251769,215926,1,2,95.98,33.98,14:27.0,21-05-2014
15291,10:43.0,251780,215937,1,2,79.98,28.98,10:43.0,22-05-2014
15292,01:46.0,251792,179484,1,1,49.99,19.49,01:46.0,22-05-2014
15293,18:28.0,251810,215963,1,1,49.99,19.49,18:28.0,22-05-2014
15294,18:52.0,251825,215976,1,1,49.99,19.49,18:52.0,22-05-2014
15295,42:57.0,251841,198543,1,1,49.99,19.49,42:57.0,22-05-2014
15296,41:56.0,251850,188073,1,1,49.99,19.49,41:56.0,22-05-2014
15297,45:59.0,251885,196487,3,2,75.98,23.98,45:59.0,22-05-2014
15298,17:37.0,251934,204024,1,1,49.99,19.49,17:37.0,22-05-2014
15299,44:02.0,251948,216068,2,2,89.98,31.98,44:02.0,22-05-2014
15300,53:49.0,251969,192735,1,1,49.99,19.49,53:49.0,22-05-2014
15301,00:37.0,251971,199175,2,2,89.98,31.98,00:37.0,22-05-2014
15302,14:38.0,251981,216087,2,1,59.99,22.49,14:38.0,22-05-2014
15303,19:33.0,251982,216088,1,1,49.99,19.49,19:33.0,22-05-2014
15304,56:43.0,252017,216114,1,1,49.99,19.49,56:43.0,22-05-2014
15305,38:02.0,252045,205906,1,1,49.99,19.49,38:02.0,22-05-2014
15306,36:57.0,252082,216165,1,2,79.98,28.98,36:57.0,22-05-2014
15307,37:47.0,252083,216166,2,2,105.98,36.98,37:47.0,22-05-2014
15308,52:06.0,252103,216182,1,2,79.98,28.98,52:06.0,22-05-2014
15309,00:51.0,252104,216183,2,2,89.98,31.98,00:51.0,22-05-2014
15310,46:13.0,252147,216215,1,1,49.99,19.49,46:13.0,22-05-2014
15311,46:38.0,252151,211996,1,1,49.99,19.49,46:38.0,22-05-2014
15312,47:23.0,252155,216222,1,1,49.99,19.49,47:23.0,22-05-2014
15313,02:57.0,252170,216231,1,1,49.99,19.49,02:57.0,22-05-2014
15314,13:40.0,252177,216238,2,2,89.98,31.98,13:40.0,22-05-2014
15315,21:16.0,252188,216248,1,1,49.99,19.49,21:16.0,22-05-2014
15316,27:08.0,252194,216251,1,1,49.99,19.49,27:08.0,22-05-2014
15317,36:31.0,252203,181373,1,1,49.99,19.49,36:31.0,22-05-2014
15318,49:28.0,252212,216266,1,2,79.98,28.98,49:28.0,22-05-2014
15319,59:09.0,252220,216273,3,1,45.99,14.49,59:09.0,22-05-2014
15320,08:56.0,252226,216277,1,2,79.98,28.98,08:56.0,22-05-2014
15321,09:44.0,252225,205239,1,1,49.99,19.49,09:44.0,22-05-2014
15322,11:05.0,252223,216275,3,1,45.99,14.49,11:05.0,22-05-2014
15323,25:31.0,252238,216286,1,2,95.98,33.98,25:31.0,22-05-2014
15324,03:51.0,252264,216309,1,2,79.98,28.98,03:51.0,22-05-2014
15325,08:24.0,252266,216311,1,1,49.99,19.49,08:24.0,22-05-2014
15326,09:54.0,252268,216312,1,2,79.98,28.98,09:54.0,22-05-2014
15327,12:26.0,252270,216313,3,2,75.98,23.98,12:26.0,22-05-2014
15328,25:48.0,252318,216355,1,2,95.98,33.98,25:48.0,22-05-2014
15329,43:46.0,252323,216359,1,1,49.99,19.49,43:46.0,22-05-2014
15330,23:09.0,252349,216378,1,1,49.99,19.49,23:09.0,22-05-2014
15331,37:20.0,252354,187805,1,2,95.98,33.98,37:20.0,22-05-2014
15332,46:35.0,252358,208387,1,1,49.99,19.49,46:35.0,22-05-2014
15333,05:40.0,252370,216395,1,1,49.99,19.49,05:40.0,22-05-2014
15334,46:11.0,252395,216415,2,1,59.99,22.49,46:11.0,22-05-2014
15335,39:08.0,252411,216427,1,2,79.98,28.98,39:08.0,22-05-2014
15336,47:51.0,252441,202324,2,1,59.99,22.49,47:51.0,22-05-2014
15337,04:35.0,252447,216454,2,1,59.99,22.49,04:35.0,22-05-2014
15338,31:07.0,252454,216459,1,2,95.98,33.98,31:07.0,22-05-2014
15339,43:51.0,252461,216466,3,1,45.99,14.49,43:51.0,22-05-2014
15340,44:26.0,252479,191351,1,2,109.98,41.98,44:26.0,22-05-2014
15341,17:30.0,252507,216503,1,1,49.99,19.49,17:30.0,23-05-2014
15342,45:29.0,252514,216509,1,1,49.99,19.49,45:29.0,23-05-2014
15343,41:44.0,252534,216528,1,1,49.99,19.49,41:44.0,23-05-2014
15344,49:17.0,252535,211059,1,1,49.99,19.49,49:17.0,23-05-2014
15345,00:38.0,252538,216531,1,2,95.98,33.98,00:38.0,23-05-2014
15346,17:20.0,252543,216536,1,1,49.99,19.49,17:20.0,23-05-2014
15347,16:50.0,252558,197683,1,1,49.99,19.49,16:50.0,23-05-2014
15348,19:04.0,252583,216567,1,2,79.98,28.98,19:04.0,23-05-2014
15349,35:05.0,252588,216571,1,2,109.98,41.98,35:05.0,23-05-2014
15350,12:59.0,252600,216580,1,1,49.99,19.49,12:59.0,23-05-2014
15351,24:20.0,252606,216585,1,2,79.98,28.98,24:20.0,23-05-2014
15352,26:29.0,252640,216616,3,1,45.99,14.49,26:29.0,23-05-2014
15353,36:31.0,252645,216620,2,2,89.98,31.98,36:31.0,23-05-2014
15354,19:53.0,252675,216644,3,1,45.99,14.49,19:53.0,23-05-2014
15355,30:45.0,252684,178640,1,1,49.99,19.49,30:45.0,23-05-2014
15356,00:59.0,252710,216671,1,1,49.99,19.49,00:59.0,23-05-2014
15357,02:57.0,252712,216673,1,1,49.99,19.49,02:57.0,23-05-2014
15358,25:18.0,252727,185452,1,1,49.99,19.49,25:18.0,23-05-2014
15359,44:07.0,252748,216700,1,1,49.99,19.49,44:07.0,23-05-2014
15360,44:51.0,252747,216699,1,1,49.99,19.49,44:51.0,23-05-2014
15361,59:42.0,252775,216723,1,2,79.98,28.98,59:42.0,23-05-2014
15362,03:04.0,252770,216719,1,1,49.99,19.49,03:04.0,23-05-2014
15363,05:31.0,252772,216721,1,1,49.99,19.49,05:31.0,23-05-2014
15364,10:39.0,252773,216722,1,1,49.99,19.49,10:39.0,23-05-2014
15365,23:27.0,252791,216738,1,1,49.99,19.49,23:27.0,23-05-2014
15366,34:21.0,252800,216747,1,1,49.99,19.49,34:21.0,23-05-2014
15367,30:33.0,252846,200777,2,1,59.99,22.49,30:33.0,23-05-2014
15368,34:30.0,252844,216785,1,1,49.99,19.49,34:30.0,23-05-2014
15369,49:13.0,252854,216794,1,1,49.99,19.49,49:13.0,23-05-2014
15370,28:37.0,252884,174505,2,1,59.99,22.49,28:37.0,23-05-2014
15371,35:20.0,252886,195509,1,1,49.99,19.49,35:20.0,23-05-2014
15372,41:52.0,252888,216820,3,1,45.99,14.49,41:52.0,23-05-2014
15373,02:40.0,252904,216834,1,1,49.99,19.49,02:40.0,23-05-2014
15374,09:04.0,252914,205289,1,1,49.99,19.49,09:04.0,23-05-2014
15375,27:38.0,252926,216855,1,1,49.99,19.49,27:38.0,23-05-2014
15376,11:23.0,252961,216884,1,2,79.98,28.98,11:23.0,23-05-2014
15377,46:06.0,252984,216905,3,2,75.98,23.98,46:06.0,23-05-2014
15378,56:01.0,252987,216908,3,1,45.99,14.49,56:01.0,23-05-2014
15379,16:58.0,253039,216951,1,2,79.98,28.98,16:58.0,23-05-2014
15380,18:35.0,253037,216949,2,1,59.99,22.49,18:35.0,23-05-2014
15381,26:54.0,253065,188477,1,1,49.99,19.49,26:54.0,23-05-2014
15382,38:17.0,253068,216976,1,2,79.98,28.98,38:17.0,23-05-2014
15383,12:26.0,253087,216994,3,1,45.99,14.49,12:26.0,23-05-2014
15384,25:42.0,253090,216996,1,1,49.99,19.49,25:42.0,23-05-2014
15385,48:05.0,253097,217001,2,1,59.99,22.49,48:05.0,23-05-2014
15386,14:42.0,253142,217039,1,2,79.98,28.98,14:42.0,23-05-2014
15387,51:35.0,253147,217044,1,1,49.99,19.49,51:35.0,23-05-2014
15388,04:33.0,253151,217048,1,1,49.99,19.49,04:33.0,24-05-2014
15389,08:50.0,253161,217056,3,2,75.98,23.98,08:50.0,24-05-2014
